진료년도,성별,입원외래구분,행위코드,환자수,명세서청구건수,의료행위총사용량,의료행위청구금액
2024,여,입원,AE011,5548,5738,5739,369648990
2024,여,입원,AE012,13,13,13,628030
2024,여,입원,AE021,9101,9508,9508,673079150
2024,여,입원,AE022,62,62,62,3435010
2024,여,입원,AF100,49653,154010,154892,7061503485
2024,여,입원,AF200,26614,49533,55233,2222575920
2024,여,입원,AF300,21007,95020,125465,4359382088
2024,여,입원,AF400,102656,155175,169815,5704019810
2024,여,입원,AF500,1,1,1,21930
2024,여,입원,AF511,9,13,13,470340
2024,여,입원,AF518,1,1,1,12350
2024,여,입원,AF532,1,1,1,29600
2024,여,입원,AF591,232,9902,9902,375582860
2024,여,입원,AF598,5,7,7,98780
2024,여,입원,AG111,1572,5381,16444,1702809790
2024,여,입원,AG112,1071,1226,2949,411187040
2024,여,입원,AG113,1801,4409,9242,319006080
2024,여,입원,AG121,838,1464,3961,491832220
2024,여,입원,AG211,1928,9582,34216,3274251100
2024,여,입원,AG212,340,428,1035,133429950
2024,여,입원,AG213,1778,9149,21437,652373330
2024,여,입원,AG221,925,2438,8197,948713730
2024,여,입원,AG311,13166,55914,212941,12410769240
2024,여,입원,AG312,440,1269,2702,205018160
2024,여,입원,AG313,11486,48742,130619,2261113990
2024,여,입원,AG321,2997,9095,20294,2118145120
2024,여,입원,AG411,6473,32135,124929,7831631205
2024,여,입원,AG412,507,1064,3048,240969960
2024,여,입원,AG413,5857,29809,94550,1654842975
2024,여,입원,AG421,1756,5308,9630,945061280
2024,여,입원,AH001,1166,1190,1190,62665400
2024,여,입원,AH002,598,607,607,105939710
2024,여,입원,AH011,1166072,1794087,13692500,41079168480
2024,여,입원,AH012,39632,51499,425462,1038214977
2024,여,입원,AH013,66766,81422,757474,1295446540
2024,여,입원,AH014,4240,4323,20334,61002000
2024,여,입원,AH021,49524,67699,719812,2562719270
2024,여,입원,AH022,20115,26576,333901,991750380
2024,여,입원,AH023,29590,55702,810726,1686533400
2024,여,입원,AH024,4651,4731,18146,64720760
2024,여,입원,AH040,4008,4439,4929,447186096
2024,여,입원,AH041,10,10,10,907200
2024,여,입원,AH054,1,1,4,200000
2024,여,입원,AH056,151,155,156,50324320
2024,여,입원,AH057,77,78,79,42972540
2024,여,입원,AH058,58,58,58,108254940
2024,여,입원,AH059,9,9,9,11169720
2024,여,입원,AH100,112,585,587,3316550
2024,여,입원,AH111,114730,747861,18037730,40034517240
2024,여,입원,AH112,57564,328468,7867599,10614696840
2024,여,입원,AH113,34967,195674,4289842,3474772030
2024,여,입원,AH176,6,6,22,1100000
2024,여,입원,AH200,1486,1824,1964,4446212
2024,여,입원,AH3A2,73,73,73,5886720
2024,여,입원,AH3A3,124,127,127,9559290
2024,여,입원,AH3B1,145,145,145,10914150
2024,여,입원,AH3B2,243,247,247,17262830
2024,여,입원,AH3B3,119,121,121,7805710
2024,여,입원,AH3C5,4,4,4,193520
2024,여,입원,AH4A1,2,2,2,31220
2024,여,입원,AH4A2,53,55,55,805200
2024,여,입원,AH4A3,15,15,15,204900
2024,여,입원,AH4A5,7,7,7,88760
2024,여,입원,AH4B1,244,251,251,3428660
2024,여,입원,AH4B2,169,174,174,2206320
2024,여,입원,AH4B3,132,133,133,1557430
2024,여,입원,AH4B4,135,136,136,1525920
2024,여,입원,AH500,231173,324213,852025,17500911350
2024,여,입원,AH501,31619,37739,133372,2739469380
2024,여,입원,AH510,89,89,89,297300
2024,여,입원,AH512,89,89,89,1263970
2024,여,입원,AH513,25,25,25,307250
2024,여,입원,AH522,27,27,27,2037420
2024,여,입원,AH600,496722,655898,1785211,27743798060
2024,여,입원,AH700,408099,582285,867751,12768450760
2024,여,입원,AH800,10564,19786,31372,177243830
2024,여,입원,AH900,7342,7875,8506,55452810
2024,여,입원,AHB00,112,113,113,661050
2024,여,입원,AI010,348502,527916,3308714,16543601500
2024,여,입원,AI011,238291,352183,2157222,2459235520
2024,여,입원,AI012,18658,27035,161111,449499690
2024,여,입원,AI013,3541,4947,33997,200582300
2024,여,입원,AI020,575995,737990,5784434,26958171846
2024,여,입원,AI021,187253,241070,1755728,2001804520
2024,여,입원,AI022,5738,6585,51899,134426570
2024,여,입원,AI023,6041,7169,75171,412708830
2024,여,입원,AI024,5507,7384,48141,421233750
2024,여,입원,AI025,422,459,5825,72614550
2024,여,입원,AI030,425493,579209,4500265,19633896625
2024,여,입원,AI031,25428,32904,317954,364025960
2024,여,입원,AI032,47784,65875,495164,1194284900
2024,여,입원,AI033,37028,51567,484134,2437450680
2024,여,입원,AI034,28329,43102,392824,3211970530
2024,여,입원,AI035,24564,46466,532189,6325510910
2024,여,입원,AI100,734,742,753,98917320
2024,여,입원,AI101,645,701,702,122959620
2024,여,입원,AI102,583,605,635,139029590
2024,여,입원,AI103,279,287,313,82234490
2024,여,입원,AI104,91,92,103,31570530
2024,여,입원,AI105,25,25,25,8757500
2024,여,입원,AI106,13,13,13,5123170
2024,여,입원,AI200,518,525,527,57077640
2024,여,입원,AI210,8,8,9,269450
2024,여,입원,AI301,27,27,49,4910290
2024,여,입원,AI410,1,1,1,31240
2024,여,입원,AI600,29441,39032,63203,2749969010
2024,여,입원,AI700,23539,28615,41640,1361301600
2024,여,입원,AI900,413,416,473,1412486790
2024,여,입원,AJ006,6636,7179,37578,1079309810
2024,여,입원,AJ010,4674,5453,43350,2028506075
2024,여,입원,AJ011,2796,3477,30087,1901205330
2024,여,입원,AJ020,944,980,4342,671258430
2024,여,입원,AJ021,358,378,1649,345350070
2024,여,입원,AJ031,1221,1306,6070,143191300
2024,여,입원,AJ061,70,70,323,11311460
2024,여,입원,AJ062,218,232,1120,50982400
2024,여,입원,AJ064,141,153,1016,138748320
2024,여,입원,AJ065,12282,13801,80994,3687031120
2024,여,입원,AJ066,21888,24457,131144,7748421030
2024,여,입원,AJ067,17960,19691,93438,8294903280
2024,여,입원,AJ068,8284,9110,45764,8124522340
2024,여,입원,AJ071,75,122,303,12732060
2024,여,입원,AJ074,506,864,4145,679453450
2024,여,입원,AJ075,267,312,5404,295166480
2024,여,입원,AJ076,602,690,12699,901755990
2024,여,입원,AJ077,3151,4395,70234,7481325680
2024,여,입원,AJ078,5274,8084,112942,24061428300
2024,여,입원,AJ085,49,52,329,17670590
2024,여,입원,AJ087,644,768,5997,628125780
2024,여,입원,AJ088,631,821,7497,1570546530
2024,여,입원,AJ103,4554,6074,57417,2134189890
2024,여,입원,AJ1B1,17657,20144,116107,51746837250
2024,여,입원,AJ1B2,1090,1215,6377,2268016980
2024,여,입원,AJ1B3,53,53,152,42308020
2024,여,입원,AJ1BA,24458,27134,133990,71691902690
2024,여,입원,AJ1BS,8341,9149,40170,25837376080
2024,여,입원,AJ1C1,1757,2402,35540,18976304670
2024,여,입원,AJ1C2,3052,4339,68891,34915531240
2024,여,입원,AJ1C3,1385,1738,30023,14475016090
2024,여,입원,AJ1C4,243,261,3887,1694895840
2024,여,입원,AJ1CA,761,887,11389,7223901270
2024,여,입원,AJ1CS,151,167,2407,1837483030
2024,여,입원,AJ1D1,94,113,1316,680052260
2024,여,입원,AJ1D2,23,25,175,71987280
2024,여,입원,AJ1DA,781,1000,8900,5510440110
2024,여,입원,AJ1DS,495,612,4248,3153059800
2024,여,입원,AJ203,2208,2949,23572,718733840
2024,여,입원,AJ2B0,1,1,1,76510
2024,여,입원,AJ2B1,21737,23994,127200,44232266620
2024,여,입원,AJ2B2,18946,20835,110275,32009011278
2024,여,입원,AJ2B3,12864,13966,79192,19166520900
2024,여,입원,AJ2B4,12753,14026,88866,17202287405
2024,여,입원,AJ2B5,6277,7061,47719,7403908980
2024,여,입원,AJ2B6,2683,3078,21575,2679471740
2024,여,입원,AJ2B7,394,440,2612,259468090
2024,여,입원,AJ2BA,10731,11602,58007,24164384570
2024,여,입원,AJ2BS,2194,2334,10289,5159976160
2024,여,입원,AJ2C0,84,91,612,186007270
2024,여,입원,AJ2C1,1123,1365,15865,7664020120
2024,여,입원,AJ2C2,970,1191,16560,6659833020
2024,여,입원,AJ2C3,794,1022,14517,4878644410
2024,여,입원,AJ2C4,178,193,1428,382811460
2024,여,입원,AJ2CA,350,372,4068,2350305500
2024,여,입원,AJ2CS,191,204,1705,1161169630
2024,여,입원,AJ2DA,14,18,78,36205400
2024,여,입원,AJ2DS,22,23,123,68837280
2024,여,입원,AJ303,372,434,2086,52357580
2024,여,입원,AJ3B1,72,87,633,177408400
2024,여,입원,AJ3B2,221,243,1270,298164550
2024,여,입원,AJ3B3,199,212,1388,271396870
2024,여,입원,AJ3B4,142,150,967,152087040
2024,여,입원,AJ3B5,179,193,1606,201536000
2024,여,입원,AJ3B6,39,39,258,25797060
2024,여,입원,AJ3B7,232,301,2375,190778500
2024,여,입원,AJ3B9,29,30,127,5099210
2024,여,입원,AJ3BA,28,39,481,163408440
2024,여,입원,AJ3BS,104,115,792,323123960
2024,여,입원,AJ3C1,269,339,2057,759889820
2024,여,입원,AJ3C2,231,311,1386,370033460
2024,여,입원,AJ3C3,191,268,1387,338199690
2024,여,입원,AJ3C4,44,44,382,70702540
2024,여,입원,AJ3CA,124,169,466,215611400
2024,여,입원,AJ510,1,2,5,986050
2024,여,입원,AK031,1831,1906,12176,287231840
2024,여,입원,AK032,319,324,1756,28991560
2024,여,입원,AK033,269,285,1965,23167350
2024,여,입원,AK034,2673,2819,16294,384375460
2024,여,입원,AK035,573,598,3542,41760180
2024,여,입원,AK100,10978,14504,109797,36919972386
2024,여,입원,AK101,2669,3884,34399,6588994140
2024,여,입원,AK102,3530,4505,31896,7224292160
2024,여,입원,AK110,1175,1241,6433,4083553480
2024,여,입원,AK111,160,164,797,286703270
2024,여,입원,AK200,35258,41085,269507,69793853445
2024,여,입원,AK201,9787,10466,58422,8604675767
2024,여,입원,AK202,10480,11238,60790,10599351178
2024,여,입원,AK210,1684,1744,9241,3761410019
2024,여,입원,AK211,434,443,2320,533632860
2024,여,입원,AK300,38156,42491,160920,35312782454
2024,여,입원,AK301,15929,18527,112429,14035532485
2024,여,입원,AK302,9365,10125,46301,6856573900
2024,여,입원,AK310,52,64,575,200733550
2024,여,입원,AK311,58,67,557,109993470
2024,여,입원,AK400,5393,5780,17193,2880836745
2024,여,입원,AK401,2120,2189,5616,526955060
2024,여,입원,AK402,692,706,2179,243571300
2024,여,입원,AK500,2379,5580,91559,10451470712
2024,여,입원,AK501,1956,4582,77338,5882075318
2024,여,입원,AK502,10737,35732,700054,44227113326
2024,여,입원,AL010,1541707,2375823,17037381,4098839344
2024,여,입원,AL020,135357,181846,184177,29694676
2024,여,입원,AL100,515353,837876,846445,33871380
2024,여,입원,AL200,1245046,1623476,1730772,103848285
2024,여,입원,AL300,983462,1239019,1301280,91512896
2024,여,입원,AL400,1692,2217,2235,491180
2024,여,입원,AL401,133,138,142,75475
2024,여,입원,AL550,6,6,6,13020
2024,여,입원,AL551,252406,387817,388358,842704940
2024,여,입원,AL552,100057,132246,132246,544842060
2024,여,입원,AL553,92906,122188,122193,740466810
2024,여,입원,AL554,69474,85221,85221,628032490
2024,여,입원,AL555,49732,55684,55685,482707830
2024,여,입원,AL556,36762,39700,39700,395301840
2024,여,입원,AL557,29888,31803,31804,358290380
2024,여,입원,AL558,26661,27904,27904,350315310
2024,여,입원,AL559,21361,22058,22058,305788600
2024,여,입원,AL560,15403,15951,15951,241847870
2024,여,입원,AL561,12186,12497,12498,205600980
2024,여,입원,AL562,10024,10296,10296,182847720
2024,여,입원,AL563,8127,8301,8301,158093510
2024,여,입원,AL574,7340,7471,7471,148756630
2024,여,입원,AL575,7452,7590,7591,153813020
2024,여,입원,AL586,36911,41099,41100,903430390
2024,여,입원,AL587,17401,19162,19162,507370680
2024,여,입원,AL650,31,31,37,55870
2024,여,입원,AL651,498805,586929,587861,887718491
2024,여,입원,AL652,170369,191225,191259,548906600
2024,여,입원,AL653,158504,181363,181385,767232520
2024,여,입원,AL654,140238,153663,153680,789857420
2024,여,입원,AL655,123591,130243,130264,786703880
2024,여,입원,AL656,92920,96565,96578,670124500
2024,여,입원,AL657,76683,78977,78988,619918620
2024,여,입원,AL658,72169,74369,74382,650680400
2024,여,입원,AL659,50522,52058,52066,503330080
2024,여,입원,AL660,38531,39484,39493,417314830
2024,여,입원,AL661,32338,33071,33075,379241800
2024,여,입원,AL662,27157,27760,27782,343808570
2024,여,입원,AL663,22512,22981,22988,305154220
2024,여,입원,AL674,22338,22866,22870,317503180
2024,여,입원,AL675,26191,27138,27144,383345280
2024,여,입원,AL685,1,1,1,14660
2024,여,입원,AL686,136043,150825,150868,2312381430
2024,여,입원,AL687,51070,56006,56051,1035068580
2024,여,입원,AL703,1,1,1,150
2024,여,입원,AL725,1,1,1,530
2024,여,입원,AL750,153,204,221,189600
2024,여,입원,AL751,119904,193643,204111,172575280
2024,여,입원,AL752,224888,246171,246238,395484300
2024,여,입원,AL753,168898,180431,180465,427248030
2024,여,입원,AL754,143125,154010,154048,440921010
2024,여,입원,AL755,114274,121541,121579,409321310
2024,여,입원,AL756,83197,87385,87436,338495420
2024,여,입원,AL757,70609,74839,74878,327932900
2024,여,입원,AL758,64978,67685,67721,329517890
2024,여,입원,AL759,42629,43834,43886,235970850
2024,여,입원,AL760,34244,35351,35371,208176340
2024,여,입원,AL761,28432,29289,29309,187068280
2024,여,입원,AL762,26255,27150,27162,187245080
2024,여,입원,AL763,22663,23425,23461,173636490
2024,여,입원,AL764,5,8,8,51700
2024,여,입원,AL765,2,2,2,16900
2024,여,입원,AL766,1,1,1,16250
2024,여,입원,AL769,5,5,5,202140
2024,여,입원,AL774,33616,37869,37911,291820520
2024,여,입원,AL775,36877,39647,39654,310980350
2024,여,입원,AL776,25,32,32,218680
2024,여,입원,AL777,21,31,31,254320
2024,여,입원,AL778,10,13,13,140320
2024,여,입원,AL779,14,19,19,338010
2024,여,입원,AL780,12,16,16,336000
2024,여,입원,AL781,7,7,7,161910
2024,여,입원,AL782,7,8,8,210080
2024,여,입원,AL783,4,4,4,112120
2024,여,입원,AL784,4,5,5,149000
2024,여,입원,AL785,102,110,112,4819850
2024,여,입원,AL786,150370,176871,177189,1508792710
2024,여,입원,AL787,100601,117706,117969,1198842650
2024,여,입원,AL801,23928,28595,32180,7089936
2024,여,입원,AL802,22704,24009,24045,11541440
2024,여,입원,AL803,58745,64171,64315,41173630
2024,여,입원,AL804,22763,24212,24273,19903120
2024,여,입원,AL805,32581,34675,34766,33755200
2024,여,입원,AL806,5767,6065,6083,6873950
2024,여,입원,AL807,42839,47133,47569,61869748
2024,여,입원,AL808,1609,1910,1917,2664630
2024,여,입원,AL809,526,538,543,847090
2024,여,입원,AL810,4220,4350,4369,7467810
2024,여,입원,AL811,445,447,452,845040
2024,여,입원,AL812,605,616,619,1262780
2024,여,입원,AL813,689,718,719,1531520
2024,여,입원,AL814,3,3,3,1680
2024,여,입원,AL824,10034,11287,11468,25534914
2024,여,입원,AL825,1257,1405,1416,3228580
2024,여,입원,AL835,2,2,2,21220
2024,여,입원,AL836,5898,6762,6880,17193005
2024,여,입원,AL837,1231,1368,1374,4138540
2024,여,입원,AL850,1,1,1,620
2024,여,입원,AL851,137154,176140,178348,110774320
2024,여,입원,AL852,47049,50055,50101,59117610
2024,여,입원,AL853,41087,43101,43124,75258020
2024,여,입원,AL854,25889,27276,27298,57655530
2024,여,입원,AL855,18228,19153,19163,47545380
2024,여,입원,AL856,12522,13064,13072,37326930
2024,여,입원,AL857,10505,10869,10888,35099400
2024,여,입원,AL858,9589,9855,9870,35502700
2024,여,입원,AL859,5732,5934,5936,23557080
2024,여,입원,AL860,5091,5395,5406,23454670
2024,여,입원,AL861,4100,4247,4250,20009700
2024,여,입원,AL862,4079,4300,4306,21893470
2024,여,입원,AL863,4572,4860,4869,26574410
2024,여,입원,AL865,1,1,1,5390
2024,여,입원,AL874,8766,9976,9978,56929970
2024,여,입원,AL875,9045,11097,11107,64386440
2024,여,입원,AL876,9,9,9,40320
2024,여,입원,AL877,13,13,13,70330
2024,여,입원,AL878,1,1,1,7160
2024,여,입원,AL886,20351,23647,23697,149114020
2024,여,입원,AL887,3030,3323,3335,25271060
2024,여,입원,AL900,123865,179704,1265163,5532979410
2024,여,입원,AM100,10266,22933,193795,4300016970
2024,여,입원,AN200,22,25,25,1950750
2024,여,입원,AN300,52,60,60,3733890
2024,여,입원,AN400,4,4,4,255110
2024,여,입원,AO100,39927,60636,276819,14799864236
2024,여,입원,AO120,37359,57782,287911,20775268161
2024,여,입원,AO140,30021,50255,218602,19943381784
2024,여,입원,AO160,3446,4042,14514,1589956320
2024,여,입원,AO180,15379,19918,68663,10578461880
2024,여,입원,AO200,118757,146212,1063369,50280751491
2024,여,입원,AO220,145804,186218,1266518,81127316684
2024,여,입원,AO240,207403,260805,1855320,149052000000
2024,여,입원,AO260,45484,52180,284098,27580499210
2024,여,입원,AO280,62118,71917,308843,37714694534
2024,여,입원,AO300,80434,99012,944827,38951605893
2024,여,입원,AO320,42186,51384,503183,27876587122
2024,여,입원,AO340,145485,190616,1913655,132488000000
2024,여,입원,AO360,25777,28733,190542,16325040559
2024,여,입원,AO380,27819,30338,163573,16510764259
2024,여,입원,AOD00,203,227,886,87656260
2024,여,입원,AP501,177132,186495,188958,7212540633
2024,여,입원,AP502,232,394,498,17355900
2024,여,입원,AP503,14046,18617,25866,977993460
2024,여,입원,AP504,3406,4894,79117,3720877415
2024,여,입원,AP505,604,722,3561,366073830
2024,여,입원,AP506,756,758,765,157002000
2024,여,입원,AP601,195155,204761,208722,7330414732
2024,여,입원,AP602,26,38,53,1677190
2024,여,입원,AP603,4710,6110,8542,290603460
2024,여,입원,AP604,2458,4521,92133,3059417890
2024,여,입원,AP605,396,497,1853,149388560
2024,여,입원,AP606,1125,1130,1137,224665272
2024,여,입원,AP701,25012,26155,26663,552062195
2024,여,입원,AP703,38,151,151,4566240
2024,여,입원,AP704,20476,86361,1950471,31675671920
2024,여,입원,AP705,8233,12493,32009,924886225
2024,여,입원,AP801,1116,1128,1133,22829950
2024,여,입원,AP803,4,4,4,122040
2024,여,입원,AP804,226,1415,37929,446045040
2024,여,입원,AP805,37,60,132,4047480
2024,여,입원,AP900,16,17,17,661300
2024,여,입원,AP901,10,16,16,177880
2024,여,입원,AP902,1,2,2,51400
2024,여,입원,AP911,9,15,15,165030
2024,여,입원,AP912,1,1,1,25700
2024,여,입원,AQ200,65,65,110,40253720
2024,여,입원,AQ300,88,89,161,44710910
2024,여,입원,AQ400,25,26,59,13363200
2024,여,입원,AQ600,3258,3350,6942,2854483630
2024,여,입원,AQ700,1147,1160,2563,963615740
2024,여,입원,AQ800,15,15,33,6385830
2024,여,입원,AQ900,10,10,20,3823800
2024,여,입원,AR234,1,1,1,23340
2024,여,입원,AS100,1,1,1,3390
2024,여,입원,AS510,62,67,665,2812950
2024,여,입원,AS520,3,3,52,302460
2024,여,입원,AS540,1,1,6,13740
2024,여,입원,AS541,1,1,3,19350
2024,여,입원,AS550,1,1,1,5880
2024,여,입원,AS560,4,6,207,1024650
2024,여,입원,AT100,1,1,1,3750
2024,여,입원,AU200,190023,353491,1724368,47437351190
2024,여,입원,AU201,219262,400405,2143933,48388872170
2024,여,입원,AU202,75328,135782,764930,16247267120
2024,여,입원,AU203,4431,15373,58606,818139760
2024,여,입원,AU204,240544,319743,2532743,4103385790
2024,여,입원,AU205,336065,434226,3856519,1927321735
2024,여,입원,AU210,137067,229686,311148,2579206515
2024,여,입원,AU211,191580,294069,411721,2832429019
2024,여,입원,AU212,73880,119148,149869,977123530
2024,여,입원,AU213,10191,22049,27331,123807460
2024,여,입원,AU214,309368,393791,442231,234405447
2024,여,입원,AU215,373522,470222,523661,84064768
2024,여,입원,AU221,67228,104325,612820,7053665160
2024,여,입원,AU222,180652,262491,1600541,17335206220
2024,여,입원,AU223,210210,284963,1997964,15045422220
2024,여,입원,AU230,7,7,7,30380
2024,여,입원,AU231,66793,90260,125359,452529360
2024,여,입원,AU232,230414,302383,386321,1317321218
2024,여,입원,AU233,289155,372338,452564,1077095304
